Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
28/05/2022 01:00:00,28/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",61229914,30/05/2022 16:01:00,A
28/05/2022 01:00:00,28/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",709468667,30/05/2022 12:01:01,A
28/05/2022 01:00:00,28/05/2022,"NTS Energy Offtaken, Powerstations Total",424620228,31/05/2022 14:01:01,A
27/05/2022 01:00:00,27/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",60895946,31/05/2022 14:01:01,A
27/05/2022 01:00:00,27/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",753714251,31/05/2022 12:01:01,A
27/05/2022 01:00:00,27/05/2022,"NTS Energy Offtaken, Powerstations Total",343475197,31/05/2022 12:01:01,A
26/05/2022 01:00:00,26/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",59961716,31/05/2022 14:01:01,A
26/05/2022 01:00:00,26/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",769158382,31/05/2022 16:01:01,A
26/05/2022 01:00:00,26/05/2022,"NTS Energy Offtaken, Powerstations Total",338027800,31/05/2022 12:01:01,A
25/05/2022 01:00:00,25/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",59158312,27/05/2022 12:01:01,A
25/05/2022 01:00:00,25/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",797966603,26/05/2022 12:01:01,L
25/05/2022 01:00:00,25/05/2022,"NTS Energy Offtaken, Powerstations Total",365722788,27/05/2022 12:01:01,A
24/05/2022 01:00:00,24/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",67852662,26/05/2022 14:01:00,A
24/05/2022 01:00:00,24/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",759126187,25/05/2022 12:01:00,L
24/05/2022 01:00:00,24/05/2022,"NTS Energy Offtaken, Powerstations Total",658540608,26/05/2022 16:01:01,A
23/05/2022 01:00:00,23/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",77159268,24/05/2022 14:01:01,A
23/05/2022 01:00:00,23/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",741247766,25/05/2022 16:01:00,A
23/05/2022 01:00:00,23/05/2022,"NTS Energy Offtaken, Powerstations Total",705451640,26/05/2022 16:01:01,A
22/05/2022 01:00:00,22/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",62881548,24/05/2022 12:01:01,A
22/05/2022 01:00:00,22/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",629533888,23/05/2022 12:01:01,L
22/05/2022 01:00:00,22/05/2022,"NTS Energy Offtaken, Powerstations Total",590671367,23/05/2022 16:01:00,A
21/05/2022 01:00:00,21/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",70213159,23/05/2022 12:01:01,A
21/05/2022 01:00:00,21/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",673394048,23/05/2022 12:01:01,A
21/05/2022 01:00:00,21/05/2022,"NTS Energy Offtaken, Powerstations Total",565045519,23/05/2022 14:01:01,A
20/05/2022 01:00:00,20/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",65839188,23/05/2022 12:01:01,A
20/05/2022 01:00:00,20/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",706137344,23/05/2022 12:01:01,A
20/05/2022 01:00:00,20/05/2022,"NTS Energy Offtaken, Powerstations Total",668875709,23/05/2022 14:01:01,A
19/05/2022 01:00:00,19/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",54570420,23/05/2022 12:01:01,A
19/05/2022 01:00:00,19/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",685991636,20/05/2022 16:01:01,A
19/05/2022 01:00:00,19/05/2022,"NTS Energy Offtaken, Powerstations Total",775406852,20/05/2022 16:01:01,A
18/05/2022 01:00:00,18/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",52221080,20/05/2022 14:01:00,A
18/05/2022 01:00:00,18/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",684131987,20/05/2022 16:01:01,A
18/05/2022 01:00:00,18/05/2022,"NTS Energy Offtaken, Powerstations Total",634647151,19/05/2022 12:01:01,A
17/05/2022 01:00:00,17/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",58329586,19/05/2022 12:01:01,A
17/05/2022 01:00:00,17/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",683976249,18/05/2022 12:01:01,L
17/05/2022 01:00:00,17/05/2022,"NTS Energy Offtaken, Powerstations Total",619679346,20/05/2022 16:01:01,A
16/05/2022 01:00:00,16/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",59988199,18/05/2022 12:01:01,A
16/05/2022 01:00:00,16/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",785448983,17/05/2022 12:01:01,L
16/05/2022 01:00:00,16/05/2022,"NTS Energy Offtaken, Powerstations Total",686885993,18/05/2022 16:01:01,A
15/05/2022 01:00:00,15/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",60809282,16/05/2022 14:01:01,A
15/05/2022 01:00:00,15/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",700543595,16/05/2022 12:01:00,L
15/05/2022 01:00:00,15/05/2022,"NTS Energy Offtaken, Powerstations Total",486653591,18/05/2022 16:01:01,A
14/05/2022 01:00:00,14/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",63958461,16/05/2022 12:01:00,A
14/05/2022 01:00:00,14/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",689866549,16/05/2022 16:01:00,A
14/05/2022 01:00:00,14/05/2022,"NTS Energy Offtaken, Powerstations Total",728657014,18/05/2022 16:01:01,A
13/05/2022 01:00:00,13/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",62317494,15/05/2022 12:01:00,A
13/05/2022 01:00:00,13/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",846165934,16/05/2022 16:01:00,A
13/05/2022 01:00:00,13/05/2022,"NTS Energy Offtaken, Powerstations Total",465801632,18/05/2022 16:01:01,A
12/05/2022 01:00:00,12/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",63446978,13/05/2022 14:01:01,A
12/05/2022 01:00:00,12/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",899005774,16/05/2022 16:01:00,A
12/05/2022 01:00:00,12/05/2022,"NTS Energy Offtaken, Powerstations Total",541224691,17/05/2022 16:01:00,A
11/05/2022 01:00:00,11/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",63609678,13/05/2022 12:01:01,A
11/05/2022 01:00:00,11/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",885923575,12/05/2022 12:01:01,L
11/05/2022 01:00:00,11/05/2022,"NTS Energy Offtaken, Powerstations Total",562481674,12/05/2022 14:01:00,A
10/05/2022 01:00:00,10/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",60517970,12/05/2022 12:01:01,A
10/05/2022 01:00:00,10/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",783463704,11/05/2022 16:01:01,A
10/05/2022 01:00:00,10/05/2022,"NTS Energy Offtaken, Powerstations Total",448091383,12/05/2022 12:01:01,A
09/05/2022 01:00:00,09/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",57440347,11/05/2022 12:01:01,A
09/05/2022 01:00:00,09/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",784931195,10/05/2022 12:01:01,L
09/05/2022 01:00:00,09/05/2022,"NTS Energy Offtaken, Powerstations Total",546886996,11/05/2022 12:01:01,A
08/05/2022 01:00:00,08/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",57159707,10/05/2022 12:01:01,A
08/05/2022 01:00:00,08/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",788942258,10/05/2022 12:01:01,A
08/05/2022 01:00:00,08/05/2022,"NTS Energy Offtaken, Powerstations Total",616191513,09/05/2022 14:01:00,A
07/05/2022 01:00:00,07/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",61510955,09/05/2022 12:01:00,A
07/05/2022 01:00:00,07/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",802717560,10/05/2022 12:01:01,A
07/05/2022 01:00:00,07/05/2022,"NTS Energy Offtaken, Powerstations Total",817162798,09/05/2022 14:01:00,A
06/05/2022 01:00:00,06/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",58275272,09/05/2022 12:01:00,A
06/05/2022 01:00:00,06/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",864306742,10/05/2022 12:01:01,A
06/05/2022 01:00:00,06/05/2022,"NTS Energy Offtaken, Powerstations Total",848712063,09/05/2022 14:01:00,A
05/05/2022 01:00:00,05/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",54914793,09/05/2022 12:01:00,A
05/05/2022 01:00:00,05/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",919228780,10/05/2022 12:01:01,A
05/05/2022 01:00:00,05/05/2022,"NTS Energy Offtaken, Powerstations Total",844676596,07/05/2022 12:01:01,A
04/05/2022 01:00:00,04/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",55020398,06/05/2022 12:01:01,A
04/05/2022 01:00:00,04/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",1039589961,05/05/2022 12:01:01,L
04/05/2022 01:00:00,04/05/2022,"NTS Energy Offtaken, Powerstations Total",880564345,05/05/2022 12:01:01,A
03/05/2022 01:00:00,03/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",54868491,05/05/2022 12:01:01,A
03/05/2022 01:00:00,03/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",1106064477,04/05/2022 12:01:01,L
03/05/2022 01:00:00,03/05/2022,"NTS Energy Offtaken, Powerstations Total",867257382,06/05/2022 12:01:01,A
02/05/2022 01:00:00,02/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",55224155,04/05/2022 12:01:01,A
02/05/2022 01:00:00,02/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",1056530024,03/05/2022 12:01:01,L
02/05/2022 01:00:00,02/05/2022,"NTS Energy Offtaken, Powerstations Total",888530526,03/05/2022 12:01:01,A
01/05/2022 01:00:00,01/05/2022,"NTS Energy Offtaken, Industrial Offtake Total",54536713,03/05/2022 12:01:01,A
01/05/2022 01:00:00,01/05/2022,"NTS Energy Offtaken, LDZ Offtake Total",1020143332,03/05/2022 12:01:01,A
01/05/2022 01:00:00,01/05/2022,"NTS Energy Offtaken, Powerstations Total",851830292,06/05/2022 14:01:01,A
30/04/2022 01:00:00,30/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",53118229,03/05/2022 16:01:00,A
30/04/2022 01:00:00,30/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1005713256,04/05/2022 12:01:01,A
30/04/2022 01:00:00,30/04/2022,"NTS Energy Offtaken, Powerstations Total",840306739,01/05/2022 14:01:00,A
29/04/2022 01:00:00,29/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",55280474,30/04/2022 12:01:00,L
29/04/2022 01:00:00,29/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1229614935,03/05/2022 16:01:00,A
29/04/2022 01:00:00,29/04/2022,"NTS Energy Offtaken, Powerstations Total",938942596,01/05/2022 12:01:00,A
28/04/2022 01:00:00,28/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",56037004,29/04/2022 14:01:01,A
28/04/2022 01:00:00,28/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1387311022,29/04/2022 12:01:00,L
28/04/2022 01:00:00,28/04/2022,"NTS Energy Offtaken, Powerstations Total",912998119,29/04/2022 14:01:01,A
27/04/2022 01:00:00,27/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",59136643,29/04/2022 12:01:00,A
27/04/2022 01:00:00,27/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1360582363,28/04/2022 12:01:01,L
27/04/2022 01:00:00,27/04/2022,"NTS Energy Offtaken, Powerstations Total",881584123,29/04/2022 12:01:00,A
26/04/2022 01:00:00,26/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",58773767,28/04/2022 14:01:00,A
26/04/2022 01:00:00,26/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1199961884,28/04/2022 16:01:01,A
26/04/2022 01:00:00,26/04/2022,"NTS Energy Offtaken, Powerstations Total",869825383,27/04/2022 14:01:01,A
25/04/2022 01:00:00,25/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",65421124,27/04/2022 12:01:01,A
25/04/2022 01:00:00,25/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1225799383,26/04/2022 16:01:01,A
25/04/2022 01:00:00,25/04/2022,"NTS Energy Offtaken, Powerstations Total",809164103,26/04/2022 12:01:01,L
24/04/2022 01:00:00,24/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",55211781,26/04/2022 16:01:01,A
24/04/2022 01:00:00,24/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",984207583,26/04/2022 12:01:01,A
24/04/2022 01:00:00,24/04/2022,"NTS Energy Offtaken, Powerstations Total",356312697,25/04/2022 12:01:01,A
23/04/2022 01:00:00,23/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",55762599,25/04/2022 12:01:01,A
23/04/2022 01:00:00,23/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",993720066,25/04/2022 14:01:00,A
23/04/2022 01:00:00,23/04/2022,"NTS Energy Offtaken, Powerstations Total",184609508,25/04/2022 12:01:01,A
22/04/2022 01:00:00,22/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",57197844,26/04/2022 16:01:01,A
22/04/2022 01:00:00,22/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1036200849,25/04/2022 16:01:00,A
22/04/2022 01:00:00,22/04/2022,"NTS Energy Offtaken, Powerstations Total",438263252,25/04/2022 12:01:01,A
21/04/2022 01:00:00,21/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",55903610,25/04/2022 12:01:01,A
21/04/2022 01:00:00,21/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1006152619,22/04/2022 12:01:01,L
21/04/2022 01:00:00,21/04/2022,"NTS Energy Offtaken, Powerstations Total",601824880,25/04/2022 12:01:01,A
20/04/2022 01:00:00,20/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",55368545,22/04/2022 12:01:01,A
20/04/2022 01:00:00,20/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1022063348,21/04/2022 12:01:00,L
20/04/2022 01:00:00,20/04/2022,"NTS Energy Offtaken, Powerstations Total",747260396,21/04/2022 12:01:00,A
19/04/2022 01:00:00,19/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",57769185,21/04/2022 12:01:00,A
19/04/2022 01:00:00,19/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1076606643,20/04/2022 16:01:01,A
19/04/2022 01:00:00,19/04/2022,"NTS Energy Offtaken, Powerstations Total",833317557,20/04/2022 14:01:01,A
18/04/2022 01:00:00,18/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",57849269,20/04/2022 12:01:01,A
18/04/2022 01:00:00,18/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",942586551,19/04/2022 12:01:01,L
18/04/2022 01:00:00,18/04/2022,"NTS Energy Offtaken, Powerstations Total",545510256,19/04/2022 14:01:01,A
17/04/2022 01:00:00,17/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",57278020,19/04/2022 14:01:01,A
17/04/2022 01:00:00,17/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",813672060,20/04/2022 16:01:01,A
17/04/2022 01:00:00,17/04/2022,"NTS Energy Offtaken, Powerstations Total",212292519,19/04/2022 14:01:01,A
16/04/2022 01:00:00,16/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",57282322,19/04/2022 14:01:01,A
16/04/2022 01:00:00,16/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",810620215,19/04/2022 16:01:01,A
16/04/2022 01:00:00,16/04/2022,"NTS Energy Offtaken, Powerstations Total",313221710,19/04/2022 14:01:01,A
15/04/2022 01:00:00,15/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",57855793,19/04/2022 14:01:01,A
15/04/2022 01:00:00,15/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",901583363,19/04/2022 12:01:01,A
15/04/2022 01:00:00,15/04/2022,"NTS Energy Offtaken, Powerstations Total",570661164,19/04/2022 14:01:01,A
14/04/2022 01:00:00,14/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",60705422,16/04/2022 16:01:01,A
14/04/2022 01:00:00,14/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1066390716,19/04/2022 12:01:01,A
14/04/2022 01:00:00,14/04/2022,"NTS Energy Offtaken, Powerstations Total",847756003,19/04/2022 14:01:01,A
13/04/2022 01:00:00,13/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",84318690,14/04/2022 12:01:01,L
13/04/2022 01:00:00,13/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1168653223,14/04/2022 16:01:00,A
13/04/2022 01:00:00,13/04/2022,"NTS Energy Offtaken, Powerstations Total",780825048,15/04/2022 12:01:00,A
12/04/2022 01:00:00,12/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",72488741,14/04/2022 12:01:01,A
12/04/2022 01:00:00,12/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1314042070,13/04/2022 14:01:00,A
12/04/2022 01:00:00,12/04/2022,"NTS Energy Offtaken, Powerstations Total",669232002,13/04/2022 14:01:00,A
11/04/2022 01:00:00,11/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",59369196,13/04/2022 12:01:00,A
11/04/2022 01:00:00,11/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1397726147,12/04/2022 12:01:00,L
11/04/2022 01:00:00,11/04/2022,"NTS Energy Offtaken, Powerstations Total",343620394,13/04/2022 14:01:00,A
10/04/2022 01:00:00,10/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",77259846,12/04/2022 12:01:00,A
10/04/2022 01:00:00,10/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1496495092,11/04/2022 12:01:01,L
10/04/2022 01:00:00,10/04/2022,"NTS Energy Offtaken, Powerstations Total",520694487,11/04/2022 12:01:01,A
09/04/2022 01:00:00,09/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",69368634,11/04/2022 12:01:01,A
09/04/2022 01:00:00,09/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1618022565,10/04/2022 12:01:01,L
09/04/2022 01:00:00,09/04/2022,"NTS Energy Offtaken, Powerstations Total",526682668,11/04/2022 12:01:01,A
08/04/2022 01:00:00,08/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",70932105,11/04/2022 12:01:01,A
08/04/2022 01:00:00,08/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1740698989,12/04/2022 12:01:00,A
08/04/2022 01:00:00,08/04/2022,"NTS Energy Offtaken, Powerstations Total",591169326,11/04/2022 12:01:01,A
07/04/2022 01:00:00,07/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",59579466,11/04/2022 12:01:01,A
07/04/2022 01:00:00,07/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1741402561,08/04/2022 14:01:01,A
07/04/2022 01:00:00,07/04/2022,"NTS Energy Offtaken, Powerstations Total",352456030,11/04/2022 12:01:01,A
06/04/2022 01:00:00,06/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",56015844,08/04/2022 12:01:01,A
06/04/2022 01:00:00,06/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1538838813,07/04/2022 12:01:00,L
06/04/2022 01:00:00,06/04/2022,"NTS Energy Offtaken, Powerstations Total",329645422,07/04/2022 16:01:00,A
05/04/2022 01:00:00,05/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",68326049,07/04/2022 12:01:00,A
05/04/2022 01:00:00,05/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1488413861,06/04/2022 12:01:01,L
05/04/2022 01:00:00,05/04/2022,"NTS Energy Offtaken, Powerstations Total",407723249,06/04/2022 16:01:01,A
04/04/2022 01:00:00,04/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",73742042,06/04/2022 12:01:01,A
04/04/2022 01:00:00,04/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1713314321,09/04/2022 16:01:01,A
04/04/2022 01:00:00,04/04/2022,"NTS Energy Offtaken, Powerstations Total",415158468,05/04/2022 16:01:01,A
03/04/2022 01:00:00,03/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",72568175,05/04/2022 12:01:01,A
03/04/2022 01:00:00,03/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1821281937,05/04/2022 16:01:01,A
03/04/2022 01:00:00,03/04/2022,"NTS Energy Offtaken, Powerstations Total",522390666,06/04/2022 16:01:01,A
02/04/2022 01:00:00,02/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",77171424,04/04/2022 12:01:01,A
02/04/2022 01:00:00,02/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",1869266273,03/04/2022 12:01:00,L
02/04/2022 01:00:00,02/04/2022,"NTS Energy Offtaken, Powerstations Total",776612327,05/04/2022 16:01:01,A
01/04/2022 01:00:00,01/04/2022,"NTS Energy Offtaken, Industrial Offtake Total",76749493,04/04/2022 12:01:01,A
01/04/2022 01:00:00,01/04/2022,"NTS Energy Offtaken, LDZ Offtake Total",2106802874,05/04/2022 12:01:01,A
01/04/2022 01:00:00,01/04/2022,"NTS Energy Offtaken, Powerstations Total",764293683,05/04/2022 16:01:01,A
31/03/2022 01:00:00,31/03/2022,"NTS Energy Offtaken, Industrial Offtake Total",66767250,04/04/2022 12:01:01,A
31/03/2022 01:00:00,31/03/2022,"NTS Energy Offtaken, LDZ Offtake Total",2186188023,01/04/2022 12:01:01,L
31/03/2022 01:00:00,31/03/2022,"NTS Energy Offtaken, Powerstations Total",500638798,05/04/2022 16:01:01,A
30/03/2022 01:00:00,30/03/2022,"NTS Energy Offtaken, Industrial Offtake Total",70685969,01/04/2022 12:01:01,A
30/03/2022 01:00:00,30/03/2022,"NTS Energy Offtaken, LDZ Offtake Total",1859144177,01/04/2022 16:01:00,A
30/03/2022 01:00:00,30/03/2022,"NTS Energy Offtaken, Powerstations Total",671679214,31/03/2022 12:01:00,A
29/03/2022 01:00:00,29/03/2022,"NTS Energy Offtaken, Industrial Offtake Total",79396176,31/03/2022 14:01:00,A
29/03/2022 01:00:00,29/03/2022,"NTS Energy Offtaken, LDZ Offtake Total",1528723876,30/03/2022 14:01:01,A
29/03/2022 01:00:00,29/03/2022,"NTS Energy Offtaken, Powerstations Total",840484756,30/03/2022 14:01:01,A
28/03/2022 01:00:00,28/03/2022,"NTS Energy Offtaken, Industrial Offtake Total",86149400,29/03/2022 16:01:01,A
28/03/2022 01:00:00,28/03/2022,"NTS Energy Offtaken, LDZ Offtake Total",1299670579,29/03/2022 12:01:01,L
28/03/2022 01:00:00,28/03/2022,"NTS Energy Offtaken, Powerstations Total",849684508,30/03/2022 14:01:01,A
27/03/2022 00:00:00,27/03/2022,"NTS Energy Offtaken, Industrial Offtake Total",75233666,30/03/2022 16:02:00,A
27/03/2022 00:00:00,27/03/2022,"NTS Energy Offtaken, LDZ Offtake Total",1227358988,30/03/2022 16:02:00,A
27/03/2022 00:00:00,27/03/2022,"NTS Energy Offtaken, Powerstations Total",651308939,28/03/2022 16:01:01,A
26/03/2022 00:00:00,26/03/2022,"NTS Energy Offtaken, Industrial Offtake Total",67857349,30/03/2022 16:02:00,A
26/03/2022 00:00:00,26/03/2022,"NTS Energy Offtaken, LDZ Offtake Total",1056124708,30/03/2022 12:01:00,A
26/03/2022 00:00:00,26/03/2022,"NTS Energy Offtaken, Powerstations Total",539126749,28/03/2022 16:01:01,A
25/03/2022 00:00:00,25/03/2022,"NTS Energy Offtaken, Industrial Offtake Total",78843939,30/03/2022 14:01:01,A
25/03/2022 00:00:00,25/03/2022,"NTS Energy Offtaken, LDZ Offtake Total",1208247428,30/03/2022 12:01:00,A
25/03/2022 00:00:00,25/03/2022,"NTS Energy Offtaken, Powerstations Total",713811853,28/03/2022 16:01:01,A
24/03/2022 00:00:00,24/03/2022,"NTS Energy Offtaken, Industrial Offtake Total",81529048,28/03/2022 12:01:00,A
24/03/2022 00:00:00,24/03/2022,"NTS Energy Offtaken, LDZ Offtake Total",1267326091,25/03/2022 14:01:00,A
